iter	F1	Logloss
874	0.9998965981	0.003341366961
875	0.9998965981	0.003341364772
876	0.9998965981	0.003341362583
877	0.9998965981	0.003341361161
878	0.9998965981	0.003341359739
879	0.9998965981	0.003341358317
880	0.9998965981	0.003341356895
881	0.9998965981	0.003341354707
882	0.9998965981	0.003341353285
883	0.9998965981	0.003341351863
884	0.9998965981	0.003341349675
885	0.9998965981	0.003341348253
886	0.9998965981	0.003341346831
887	0.9998965981	0.003341344643
888	0.9998965981	0.003341343221
889	0.9998965981	0.003341341799
890	0.9998965981	0.003341340378
891	0.9998965981	0.003341338956
892	0.9998965981	0.003341336768
893	0.9998965981	0.00334133458
894	0.9998965981	0.003341333158
895	0.9998965981	0.003341331737
896	0.9998965981	0.003341330315
897	0.9998965981	0.003341328894
898	0.9998965981	0.003341327472
899	0.9998965981	0.003341326051
900	0.9998965981	0.00334132463
901	0.9998965981	0.003341323208
902	0.9998965981	0.003341321787
903	0.9998965981	0.003341320366
904	0.9998965981	0.003341318945
905	0.9998965981	0.003341317523
906	0.9998965981	0.003341315335
907	0.9998965981	0.003341313914
908	0.9998965981	0.003341312493
909	0.9998965981	0.003341311072
910	0.9998965981	0.003341308884
911	0.9998965981	0.003341307463
912	0.9998965981	0.003341306042
913	0.9998965981	0.003341304621
914	0.9998965981	0.003341302434
915	0.9998965981	0.003341301013
916	0.9998965981	0.003341298825
917	0.9998965981	0.003341296637
918	0.9998965981	0.003341295216
919	0.9998965981	0.003341293796
920	0.9998965981	0.003341291608
921	0.9998965981	0.003341290187
922	0.9998965981	0.003341288
923	0.9998965981	0.003341286579
924	0.9998965981	0.003341285159
925	0.9998965981	0.003341283738
926	0.9998965981	0.003341282317
927	0.9998965981	0.00334128013
928	0.9998965981	0.003341278709
929	0.9998965981	0.003341276522
930	0.9998965981	0.003341275102
931	0.9998965981	0.003341273681
932	0.9998965981	0.003341272261
933	0.9998965981	0.003341272261
934	0.9998965981	0.003341272261
935	0.9998965981	0.003341272261
936	0.9998965981	0.003341272261
937	0.9998965981	0.003341272261
938	0.9998965981	0.003341272261
939	0.9998965981	0.003341272261
940	0.9998965981	0.003341272261
941	0.9998965981	0.003341272261
942	0.9998965981	0.003341272261
943	0.9998965981	0.003341272261
944	0.9998965981	0.003341272261
945	0.9998965981	0.003341272261
946	0.9998965981	0.003341272261
947	0.9998965981	0.003341272261
948	0.9998965981	0.003341272261
949	0.9998965981	0.003341272261
950	0.9998965981	0.003341270073
951	0.9998965981	0.003341268653
952	0.9998965981	0.003341267233
953	0.9998965981	0.003341265812
954	0.9998965981	0.003341264392
955	0.9998965981	0.003341262972
956	0.9998965981	0.003341260785
957	0.9998965981	0.003341260785
958	0.9998965981	0.003341258598
959	0.9998965981	0.003341257178
960	0.9998965981	0.003341254991
961	0.9998965981	0.003341253571
962	0.9998965981	0.00334125215
963	0.9998965981	0.00334125073
964	0.9998965981	0.00334124931
965	0.9998965981	0.00334124789
966	0.9998965981	0.00334124647
967	0.9998965981	0.00334124505
968	0.9998965981	0.00334124363
969	0.9998965981	0.00334124221
970	0.9998965981	0.00334124079
971	0.9998965981	0.00334123937
972	0.9998965981	0.00334123795
973	0.9998965981	0.003341236531
974	0.9998965981	0.003341235111
975	0.9998965981	0.003341232924
976	0.9998965981	0.003341231504
977	0.9998965981	0.003341229318
978	0.9998965981	0.003341227132
979	0.9998965981	0.003341225712
980	0.9998965981	0.003341224292
981	0.9998965981	0.003341222873
982	0.9998965981	0.003341221453
983	0.9998965981	0.003341220034
984	0.9998965981	0.003341218614
985	0.9998965981	0.003341217195
986	0.9998965981	0.003341215775
987	0.9998965981	0.003341213589
988	0.9998965981	0.003341212169
989	0.9998965981	0.00334121075
990	0.9998965981	0.003341209331
991	0.9998965981	0.003341207911
992	0.9998965981	0.003341206492
993	0.9998965981	0.003341205073
994	0.9998965981	0.003341202887
995	0.9998965981	0.003341201468
996	0.9998965981	0.003341199282
997	0.9998965981	0.003341197096
998	0.9998965981	0.003341195677
999	0.9998965981	0.003341193491
